Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Wind,PV,CSP,Other RE,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Total UCLF+OCLF,Non Comm Sentout
2020-06-12 11:00:00,28383.943,27329.058,29481.71,28507.507,28507.507,30787.779,1602.483,662.0,24336.847,890.0,0.0,335.12,0.0,2287.0,0.0,0.0,0.0,0.0,787.47,1298.891,186.679,7.232,83.8,45.6,33.13,44926.0,2260.0,8511.522,1815.167,0.0,-3.46,0.0,0.0,2280.272,2079.76,1774.19,500.0,21.78,4375.73,10326.689,292.0
2020-06-12 12:00:00,27645.664,26812.913,29017.147,28116.617,28116.617,30442.468,1605.126,662.0,24190.507,890.0,0.0,326.44,0.0,2053.0,0.0,0.0,0.0,0.0,813.737,1327.463,177.671,6.98,81.4,43.3,29.49,44926.0,2260.0,8418.346,1800.167,0.0,-3.33,0.0,-2.0,2325.851,2079.76,1774.19,500.0,21.78,4375.73,10218.513000000001,99.0
2020-06-12 13:00:00,26941.974,26265.054,28440.55,27486.949,27486.949,29798.721,1564.171,662.0,24167.889,890.0,0.0,325.52,0.0,1456.0,0.0,0.0,0.0,0.0,816.61,1311.244,176.806,7.112,79.4,41.7,26.22,44926.0,2260.0,8409.881,1781.0,0.0,-3.46,0.0,-11.0,2311.772,2079.76,1774.19,500.0,21.78,4375.73,10190.880999999999,0.0
2020-06-12 14:00:00,26611.306,26124.97,28247.219,27260.606,27260.606,29511.621,1535.184,662.0,24465.131,890.0,0.0,374.22,0.0,827.0,0.0,0.0,0.0,60.455,847.799,1199.008,196.791,7.417,77.8,40.3,23.68,44926.0,2172.917,8441.582,1781.0,0.0,-3.2,0.0,-15.0,2251.015,2079.76,1774.19,500.0,21.78,4375.73,10222.582,0.0
2020-06-12 15:00:00,26712.271,26798.863,28713.766,27575.938,27575.938,29707.542,1558.629,662.0,24618.673,890.0,0.0,357.54,0.0,424.0,0.0,0.0,0.0,647.055,875.691,1016.441,231.801,7.671,76.6,38.9,23.22,44926.0,2165.0,8680.193,1781.0,0.0,-3.33,0.0,-20.0,2131.604,2079.76,1774.19,500.0,21.78,4375.73,10461.192999999999,0.0
2020-06-12 16:00:00,27898.444,28222.533,29710.602,28747.664,28747.664,30545.672,1643.353,662.0,25216.891,890.0,0.0,411.74,0.0,911.0,0.0,0.0,0.0,672.233,830.122,542.671,417.781,7.434,75.0,38.9,23.22,44926.0,2165.0,8565.517,1781.0,0.0,-3.2,0.0,-13.0,1798.008,2079.76,1774.19,500.0,21.78,4375.73,10346.517,350.0
2020-06-12 17:00:00,29540.065,30200.388,31173.934,30266.282,30266.282,31429.72,1432.805,1092.0,25241.32,890.0,0.0,398.92,184.0,1789.0,0.0,0.0,0.0,678.372,733.72,43.342,378.917,7.459,73.0,38.1,22.75,44926.0,2165.0,8650.08,1781.0,0.0,-3.33,0.0,-4.0,1163.438,2079.76,1774.19,500.0,21.78,4375.73,10431.08,461.0
2020-06-12 18:00:00,30522.302,30630.467,31450.043,30854.651,30854.651,31868.378,1424.563,1095.0,25384.889,890.0,0.0,331.76,512.0,1966.0,0.0,0.0,0.0,681.462,685.791,0.0,320.436,7.5,70.6,36.1,20.82,44926.0,2165.0,8527.296,1781.0,0.0,-3.46,0.0,-3.0,1013.727,2079.76,1774.19,500.0,21.78,4375.73,10308.296,459.0
2020-06-12 19:00:00,30257.498,29401.463,30199.659,29826.713,29826.713,30778.199,1309.711,1083.0,25584.719,890.0,0.0,411.5,89.0,1446.0,0.0,0.0,0.0,341.824,645.782,0.0,298.206,7.498,68.6,34.1,17.57,44926.0,2165.0,8415.693,1781.0,0.0,-3.33,0.0,-16.0,951.486,2079.76,1774.19,500.0,21.78,4375.73,10196.692999999999,459.0
2020-06-12 20:00:00,29008.267,28109.716,28882.906,28269.479,28269.479,29245.817,1427.686,1087.0,25690.989,890.0,0.0,30.42,0.0,633.0,0.0,0.0,0.0,0.0,673.31,0.0,295.526,7.502,68.2,32.9,14.6,44926.0,2165.0,8394.112,1781.0,0.0,-4.93,0.0,-57.0,976.338,2079.76,1774.19,500.0,21.78,4375.73,10175.111999999999,531.0
2020-06-12 21:00:00,27275.081,26098.14,26831.087,26125.584,26125.584,27078.21,1514.685,1084.0,25597.784,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.322,0.0,251.81,7.494,67.8,32.1,13.83,44926.0,2165.0,8346.654,1781.0,0.0,-5.2,0.0,-1441.0,952.626,2079.76,1774.19,500.0,21.78,4375.73,10127.654,549.0
2020-06-12 22:00:00,25321.451,23948.072,24637.623,24286.736,24286.736,25017.492,1541.623,1087.0,24862.666,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.792,0.0,0.51,7.454,69.0,32.9,15.16,44926.0,2165.0,8343.76,1781.0,0.0,-4.93,0.0,-2548.0,730.756,2079.76,1774.19,500.0,21.78,4375.73,10124.76,550.0
2020-06-12 23:00:00,23417.815,22298.977,22982.632,22162.093,22162.093,22883.332,1405.334,1078.0,22747.153,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.807,0.0,0.0,7.432,70.2,35.5,18.39,44926.0,2165.0,8244.774,1781.0,0.0,-5.06,0.0,-2548.0,721.239,2079.76,1774.19,500.0,21.78,4375.73,10025.773999999999,552.0
2020-06-13 00:00:00,22248.077,20838.93,21527.752,20524.94,20524.94,21320.896,1276.804,1119.0,21061.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.778,0.0,0.0,7.178,71.8,36.9,21.69,44926.0,2165.0,8537.151,1781.0,-2.0,-5.06,0.0,-2530.0,795.956,2079.76,1774.19,500.0,21.78,4375.73,10318.151,551.0
2020-06-13 01:00:00,21587.427,20155.589,20847.552,19928.8,19928.8,20737.452,1260.123,1122.0,20417.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.054,0.0,0.0,6.598,73.4,38.5,24.92,44926.0,2165.0,9253.141,1781.0,-2.0,-5.2,0.0,-2485.0,808.652,2079.76,1774.19,500.0,21.78,4375.73,11034.141,551.0
2020-06-13 02:00:00,21241.419,19866.391,20563.959,19566.81,19566.81,20347.244,1273.057,1128.0,20083.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.786,0.0,0.0,6.648,75.0,40.9,28.15,44926.0,2165.0,9407.014,1781.0,-2.0,-5.19,0.0,-2519.0,780.434,2079.76,1774.19,500.0,21.78,4375.73,11188.013999999999,551.0
2020-06-13 03:00:00,21406.936,19919.918,20621.002,19739.53,19739.53,20503.311,1286.94,1133.0,20255.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.124,0.0,0.0,6.657,76.6,42.5,31.25,44926.0,2165.0,9312.979,1781.0,-2.0,-5.47,0.0,-2523.0,763.781,2079.76,1774.19,500.0,21.78,4375.73,11093.978999999999,550.0
2020-06-13 04:00:00,21757.735,20463.858,21170.698,20091.81,20091.81,20908.582,1360.59,1133.0,20632.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.088,0.0,0.0,7.684,77.8,44.0,34.49,44926.0,2165.0,9076.846,1781.0,-2.0,-5.19,0.0,-2548.0,816.772,2079.76,1774.19,500.0,21.78,4375.73,10857.846,550.0
2020-06-13 05:00:00,22730.164,21368.669,22089.383,20467.81,20467.81,21294.359,1314.989,1124.0,20928.0,882.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,818.352,0.0,0.0,8.197,79.8,46.0,37.71,44926.0,2165.0,8909.129,1781.0,-2.0,-5.19,0.0,-2545.0,826.549,2079.76,1774.19,500.0,21.78,4375.73,10690.129000000001,551.0
2020-06-13 06:00:00,24009.916,22993.431,23751.027,21404.67,21404.67,22286.401,1279.197,1124.0,21309.0,882.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,874.879,0.061,0.0,6.791,81.4,47.6,40.92,44926.0,2165.0,8915.769,1781.0,-2.0,-5.33,0.0,-2111.0,881.731,2079.76,1774.19,500.0,21.78,4375.73,10696.769,552.0
2020-06-13 07:00:00,26432.825,24932.197,25806.146,23302.81,23302.81,24308.655,1257.841,1172.0,21493.0,883.0,0.0,0.0,212.0,145.0,0.0,0.0,0.0,0.0,933.074,66.201,0.0,6.57,83.0,49.6,43.25,44926.0,2165.0,8860.352,1781.0,-2.0,-5.19,0.0,-595.0,1005.845,2079.76,1774.19,500.0,21.78,4375.73,10641.352000000001,497.0
2020-06-13 08:00:00,28057.416,26646.048,27953.171,25266.81,25266.81,26757.984,1383.646,1202.0,21941.0,883.0,0.0,0.0,89.0,1175.0,0.0,0.0,0.0,0.0,898.979,585.626,0.0,6.569,83.8,50.0,42.96,44926.0,2165.0,8818.571,1781.0,-2.0,-5.19,0.0,-16.0,1491.174,2079.76,1774.19,500.0,21.78,4375.73,10599.571,350.0
2020-06-13 09:00:00,28028.024,27062.325,28832.817,26452.93,26452.93,28403.777,1431.671,1219.0,22550.0,883.0,0.0,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,764.707,1072.133,107.105,6.902,83.8,48.8,39.21,44926.0,2165.0,8836.66,1781.0,-2.0,-5.07,0.0,-6.0,1950.847,2079.76,1774.19,500.0,21.78,4375.73,10617.66,182.0
2020-06-13 10:00:00,27119.07,26938.522,29020.856,26423.67,26423.67,28606.356,1432.251,1211.0,22483.0,882.0,0.0,0.0,0.0,1862.0,0.0,0.0,0.0,0.0,740.288,1249.906,184.185,8.307,83.0,46.8,36.62,44926.0,2165.0,8791.66,1781.0,-2.0,-5.33,0.0,-7.0,2182.686,2079.76,1774.19,500.0,21.78,4375.73,10572.66,3.0
2020-06-13 11:00:00,26259.749,26616.589,28780.904,25895.94,25895.94,28194.205,1420.539,1221.0,22450.0,882.0,0.0,0.0,0.0,1362.0,0.0,0.0,0.0,0.0,763.668,1318.62,208.469,7.508,81.8,44.8,33.0,44926.0,2165.0,9301.66,1781.0,-2.0,-5.06,0.0,-12.0,2298.265,2079.76,1774.19,500.0,21.78,4375.73,11082.66,337.0
2020-06-13 12:00:00,25642.074,26206.97,28340.166,25379.53,25379.53,27651.462,1406.094,1181.0,22645.0,882.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,746.361,1303.514,215.587,6.47,81.8,43.7,30.19,44926.0,2165.0,9474.515,1781.0,-2.0,-5.47,0.0,-23.0,2271.932,2079.76,1774.19,500.0,21.78,4375.73,11255.514999999999,450.0
2020-06-13 13:00:00,25120.197,25733.834,27764.428,25314.94,25314.94,27359.811,1423.922,1185.0,22446.0,882.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,563.684,1257.059,217.68,6.448,81.4,43.3,28.28,44926.0,2165.0,10082.497,1781.0,-2.0,-5.06,0.0,-16.0,2044.871,2079.76,1774.19,500.0,21.78,4375.73,11863.496999999999,372.0
2020-06-13 14:00:00,24964.743,25652.439,27471.455,25248.94,25248.94,27041.743,1395.043,1157.0,22533.0,882.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,374.793,1176.477,235.095,6.438,81.4,43.3,25.83,44926.0,2165.0,10486.881,1781.0,-1.0,-5.06,0.0,-20.0,1792.803,2079.76,1774.19,500.0,21.78,4375.73,12267.880999999999,331.0
2020-06-13 15:00:00,25055.458,26080.579,27609.485,25556.226,25556.226,27132.267,1298.927,1156.0,22809.0,882.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,17.836,300.196,969.559,298.449,7.837,81.4,43.3,23.87,44926.0,2165.0,10726.574,1781.0,-1.0,-5.61,0.0,-21.0,1576.041,2079.76,1774.19,500.0,21.78,4375.73,12507.574000000001,321.0
2020-06-13 16:00:00,26305.605,27740.774,28906.201,27075.305,27075.305,28293.399,1328.631,1173.0,23189.0,882.0,0.0,0.0,0.0,1203.0,0.0,0.0,0.0,644.495,286.047,509.375,414.65,8.022,80.6,42.5,22.75,44926.0,2165.0,10481.905,1781.0,-1.0,-5.19,0.0,-10.0,1218.094,2079.76,1774.19,500.0,21.78,4375.73,12262.905000000001,331.0
2020-06-13 17:00:00,29426.918,29671.303,30343.224,29887.962,30081.912,30764.758,1466.543,1188.0,23520.0,882.0,0.0,484.0,398.0,2413.0,193.95,0.0,0.0,1005.232,262.486,41.603,372.3,6.457,79.0,40.9,21.62,44926.0,2165.0,10395.806,1781.0,-1.0,-0.27,0.0,-1.0,682.846,2079.76,1774.19,500.0,21.78,4375.73,12176.806,326.0
2020-06-13 18:00:00,30827.343,30208.328,30753.453,30407.179,31110.229,31675.432,1407.192,1202.0,23607.0,882.0,0.0,1262.0,396.0,2046.0,703.05,0.0,0.0,1021.179,236.394,0.0,322.601,6.208,76.6,38.1,18.05,44926.0,2165.0,10428.92,1781.0,-1.0,-2.0,0.0,-6.0,565.203,2079.76,1774.19,500.0,21.78,4375.73,12209.92,328.0
2020-06-13 19:00:00,29580.575,28738.442,29275.743,29399.807,29399.807,29914.213,1524.201,1169.0,23832.0,882.0,0.0,1347.0,5.0,1160.0,0.0,0.0,0.0,1021.807,205.768,0.0,302.415,6.223,74.6,36.9,14.67,44926.0,2165.0,10303.338,1781.0,-1.0,0.0,0.0,-16.0,514.406,2079.76,1774.19,500.0,21.78,4375.73,12084.338,354.0
2020-06-13 20:00:00,28135.498,27114.145,27661.234,27480.332,27480.332,28012.609,1386.932,1167.0,23894.0,882.0,0.0,551.0,0.0,51.0,0.0,0.0,0.0,995.662,226.415,0.0,298.919,6.943,73.8,35.7,12.64,44926.0,2165.0,9972.38,1781.0,-1.0,-3.33,0.0,-56.0,532.277,2079.76,1774.19,500.0,21.78,4375.73,11753.379999999999,424.0
2020-06-13 21:00:00,25861.336,25255.941,25753.575,25673.496,25673.496,26218.358,1398.172,1133.0,24179.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.686,279.981,0.0,256.825,8.056,73.4,35.7,12.5,44926.0,2165.0,9697.759,1781.0,-1.0,-5.19,0.0,-637.0,544.862,2079.76,1774.19,500.0,21.78,4375.73,11478.759,421.0
2020-06-13 22:00:00,24143.449,23224.699,23566.592,23771.8,23771.8,24069.541,1358.729,1144.0,23861.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.148,0.0,1.227,6.366,74.2,36.9,12.78,44926.0,2165.0,9863.754,1781.0,-1.0,-5.2,0.0,-2109.0,297.741,2079.76,1774.19,500.0,21.78,4375.73,11644.754000000001,421.0
2020-06-13 23:00:00,22448.477,21680.289,22071.715,21943.94,21943.94,22303.998,1325.709,1120.0,22499.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.188,0.0,0.0,4.87,75.8,38.5,15.36,44926.0,2165.0,10096.959,1781.0,-1.0,-5.06,0.0,-2551.0,360.058,2079.76,1774.19,500.0,21.78,4375.73,11877.959000000001,422.0
2020-06-14 00:00:00,21428.073,20550.313,21011.059,20360.8,20360.8,20813.023,1276.51,1133.0,20897.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.502,0.0,0.0,4.721,77.4,40.3,18.59,44926.0,2165.0,9710.835,1781.0,-1.0,-5.2,0.0,-2545.0,452.223,2079.76,1774.19,500.0,21.78,4375.73,11491.834999999999,422.0
2020-06-14 01:00:00,20789.708,19879.357,20404.903,19637.94,19637.94,20072.218,1234.569,1143.0,20151.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.204,0.0,0.0,6.074,79.0,42.0,21.96,44926.0,2165.0,9332.18,1781.0,-1.0,-5.06,0.0,-2531.0,434.278,2079.76,1774.19,500.0,21.78,4375.73,11113.18,422.0
2020-06-14 02:00:00,20505.455,19585.595,20146.976,19211.4,19211.4,19688.13,1204.922,1116.0,19735.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.3,0.0,0.0,6.43,80.6,43.7,25.12,44926.0,2165.0,9580.7,1781.0,-1.0,-3.6,0.0,-2517.0,476.73,2079.76,1774.19,500.0,21.78,4375.73,11361.700000000001,421.0
2020-06-14 03:00:00,20602.303,19566.379,20151.512,19087.94,19087.94,19628.832,1223.144,844.0,19899.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.215,0.0,0.0,5.677,82.2,45.6,28.41,44926.0,2165.0,9585.979,1781.0,-1.0,-5.06,0.0,-2531.0,540.892,2079.76,1774.19,500.0,21.78,4375.73,11366.978999999999,420.0
2020-06-14 04:00:00,20859.498,19763.55,20371.71,19299.67,19299.67,19887.372,1260.732,337.0,20604.0,882.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,582.805,0.0,0.0,4.897,83.8,47.2,31.63,44926.0,2165.0,9549.107,1781.0,-1.0,-5.33,0.0,-2519.0,587.702,2079.76,1774.19,500.0,21.78,4375.73,11330.107,421.0
2020-06-14 05:00:00,21540.182,20228.236,20870.864,19656.67,19656.67,20227.385,1297.355,51.0,21153.0,882.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,565.842,0.0,0.0,4.873,85.8,49.6,34.85,44926.0,2165.0,9601.691,1781.0,-1.0,-5.33,0.0,-2513.0,570.715,2079.76,1774.19,500.0,21.78,4375.73,11382.691000000001,421.0
2020-06-14 06:00:00,22821.543,21307.361,22020.033,20475.81,20475.81,21133.156,1371.389,56.0,21753.0,882.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,650.546,0.054,0.0,6.746,87.4,50.8,38.01,44926.0,2165.0,9631.07,1781.0,-1.0,-5.19,0.0,-2403.0,657.346,2079.76,1774.19,500.0,21.78,4375.73,11412.07,421.0
2020-06-14 07:00:00,25631.691,23558.536,24376.154,22447.07,22447.07,23294.039,1432.427,66.0,22613.0,882.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,779.96,58.926,0.0,8.083,89.4,52.8,40.98,44926.0,2165.0,9532.159,1781.0,-1.0,-4.93,0.0,-1316.0,846.969,2079.76,1774.19,500.0,21.78,4375.73,11313.159,421.0
2020-06-14 08:00:00,27472.24,25567.367,26764.811,24432.94,24432.94,25883.674,1464.638,84.0,23741.0,882.0,0.0,0.0,90.0,42.0,0.0,0.0,0.0,0.0,876.298,566.745,0.025,7.666,90.6,53.2,42.09,44926.0,2165.0,9453.809,1792.5,-1.0,-5.06,0.0,-400.0,1450.734,2079.76,1774.19,500.0,21.78,4375.73,11246.308999999999,422.0
2020-06-14 09:00:00,27572.326,26293.811,27946.494,25833.94,25833.94,27826.792,1555.498,125.0,23646.0,882.0,0.0,0.0,2.0,1199.0,0.0,0.0,0.0,0.0,811.393,1044.526,130.453,6.48,91.2,53.6,42.03,44926.0,2165.0,9713.849,1821.333,-1.0,-5.06,0.0,-14.0,1992.852,2079.76,1774.19,500.0,21.78,4375.73,11535.182000000001,422.0
2020-06-14 10:00:00,26747.212,26084.26,28002.829,26385.81,26385.81,28561.066,1567.019,125.0,23674.0,882.0,0.0,0.0,0.0,1717.0,0.0,0.0,0.0,0.0,742.792,1217.611,208.611,6.242,90.6,52.8,39.98,44926.0,2165.0,9830.289,1831.0,-1.0,-5.19,0.0,-6.0,2175.256,2079.76,1774.19,500.0,21.78,4375.73,11661.289000000001,421.0
2020-06-14 11:00:00,26013.749,25694.757,27726.019,26271.94,26271.94,28626.435,1552.406,129.0,23677.0,882.0,0.0,0.0,0.0,1601.0,0.0,0.0,0.0,0.0,863.67,1264.243,219.426,7.156,90.0,50.0,36.8,44926.0,2165.0,9917.978,1831.0,-1.0,-5.06,0.0,-11.0,2354.495,2079.76,1774.19,500.0,21.78,4375.73,11748.977999999999,421.0
2020-06-14 12:00:00,25345.805,25199.054,27314.314,26148.94,26148.94,28535.694,1566.861,135.0,23690.0,882.0,0.0,0.0,0.0,1462.0,0.0,0.0,0.0,0.0,887.32,1276.449,214.733,8.252,88.2,48.0,34.42,44926.0,2165.0,9785.287,1831.0,-1.0,-5.06,0.0,-14.0,2386.754,2079.76,1774.19,500.0,21.78,4375.73,11616.287,420.0
2020-06-14 13:00:00,24734.912,24571.451,26698.082,25726.94,25726.94,28002.984,1536.146,130.0,23735.0,882.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,813.355,1254.612,201.077,7.0,87.0,46.8,32.19,44926.0,2165.0,9683.828,1831.0,-1.0,-5.06,0.0,-19.0,2276.044,2079.76,1774.19,500.0,21.78,4375.73,11514.828,421.0
2020-06-14 14:00:00,24210.946,24024.218,26095.357,25061.07,25061.07,27342.607,1506.223,139.0,23634.0,882.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,825.046,1173.043,277.162,6.286,86.6,45.6,30.0,44926.0,2165.0,9965.09,1831.0,-1.0,-4.93,0.0,-19.0,2281.537,2079.76,1774.19,500.0,21.78,4375.73,11796.09,421.0
2020-06-14 15:00:00,24527.297,24240.576,26135.811,25427.94,25427.94,27497.036,1462.033,118.0,23645.0,882.0,1.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,807.023,976.634,279.059,6.38,86.6,44.8,29.04,44926.0,2165.0,10291.155,1831.0,-2.0,-5.06,0.0,-18.0,2069.096,2079.76,1774.19,500.0,21.78,4375.73,12122.155000000001,420.0
2020-06-14 16:00:00,25732.426,25405.552,26914.579,26812.173,26812.173,28539.471,1496.272,129.0,23714.0,882.0,0.0,42.0,0.0,1522.0,0.0,0.0,0.0,542.633,800.191,514.429,404.568,8.11,86.2,44.0,27.45,44926.0,2165.0,10112.275,1831.0,-2.0,-3.46,0.0,-14.0,1727.298,2079.76,1774.19,500.0,21.78,4375.73,11943.275,431.0
2020-06-14 17:00:00,28661.429,28312.445,29333.203,29493.549,29597.849,30719.141,1583.12,147.0,23969.0,882.0,0.0,947.0,348.0,2214.0,104.3,0.0,0.0,995.009,692.229,42.0,379.169,7.894,85.8,43.3,24.99,44926.0,2165.0,9891.167,1831.0,-2.0,-3.46,0.0,-3.0,1121.292,2079.76,1774.19,500.0,21.78,4375.73,11722.166999999999,458.0
2020-06-14 18:00:00,30306.897,29684.689,30544.201,30283.946,30730.946,31582.181,1217.136,177.0,24218.0,882.0,0.0,1565.0,387.0,2049.0,447.0,0.0,0.0,1014.546,522.607,0.0,322.093,6.535,82.6,40.9,21.82,44926.0,2165.0,9670.078,1831.0,-2.0,-3.6,0.0,-3.0,851.235,2079.76,1774.19,500.0,21.78,4375.73,11501.078,458.0
2020-06-14 19:00:00,29186.39,28266.479,29062.412,29249.966,29592.666,30336.146,1527.149,721.0,24406.0,882.0,0.0,1497.0,9.0,737.0,342.7,0.0,0.0,1018.566,435.423,0.0,301.735,6.322,80.2,38.9,18.12,44926.0,1841.0,9498.117,1831.0,-2.0,-3.6,0.0,-15.0,743.48,2079.76,1774.19,500.0,21.78,4375.73,11329.117,458.0
2020-06-14 20:00:00,27211.965,26427.106,27170.612,27254.746,27254.746,27966.057,1482.304,907.0,24591.0,882.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,758.136,406.574,0.0,297.713,7.024,79.8,38.1,16.88,44926.0,1805.0,9223.806,1831.0,-2.0,-4.39,0.0,-120.0,711.311,2079.76,1774.19,500.0,21.78,4375.73,11054.806,458.0
2020-06-14 21:00:00,25231.59,24368.108,25009.379,25138.513,25138.513,25817.652,1457.712,885.0,24732.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,452.964,0.0,217.844,8.331,79.8,38.1,16.88,44926.0,1805.0,9223.308,1831.0,-2.0,-5.19,0.0,-1354.0,679.139,2079.76,1774.19,500.0,21.78,4375.73,11054.308000000001,458.0
2020-06-14 22:00:00,23222.949,22089.939,22508.451,23134.8,23134.8,23591.459,1318.938,882.0,23875.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.09,0.0,0.0,7.569,81.4,38.9,17.84,44926.0,2082.333,9201.525,1831.0,-2.0,-5.2,0.0,-2497.0,456.659,2079.76,1774.19,500.0,21.78,4375.73,11032.525,450.0
2020-06-14 23:00:00,21767.466,20546.202,20933.175,21211.67,21211.67,21601.88,1221.169,902.0,21977.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.804,0.0,0.0,6.406,83.0,41.7,21.09,44926.0,2445.0,9225.215,1831.0,-2.0,-5.33,0.0,-2542.0,390.21,2079.76,1774.19,500.0,21.78,4375.73,11056.215,413.0
2020-06-15 00:00:00,21684.549,19378.565,19712.66,20028.81,20028.81,20419.374,1192.335,1121.0,20558.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.209,0.0,0.0,6.355,85.0,43.3,24.2,44926.0,2445.0,9362.18,1831.0,-2.0,-5.19,0.0,-2525.0,390.564,2079.76,1774.19,500.0,21.78,4375.73,11193.18,413.0
2020-06-15 01:00:00,21310.572,19003.05,19312.677,19532.81,19532.81,19809.624,1188.133,1130.0,20041.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.874,0.0,0.0,7.94,86.6,44.8,27.38,44926.0,2121.0,9637.346,1831.0,-2.0,-5.19,0.0,-2513.0,276.814,2079.76,1774.19,500.0,21.78,4375.73,11468.346,414.0
2020-06-15 02:00:00,21176.257,18854.342,19147.472,19351.67,19351.67,19589.925,1136.635,1135.0,19827.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.069,0.0,0.0,8.186,88.2,46.8,30.63,44926.0,2085.0,9637.126,1831.0,-2.0,-5.33,0.0,-2485.0,238.255,2079.76,1774.19,500.0,21.78,4375.73,11468.126,416.0
2020-06-15 03:00:00,21470.416,18999.497,19286.537,19579.94,19579.94,19838.526,1154.243,1135.0,20070.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.34,0.0,0.0,7.246,90.0,48.0,33.93,44926.0,2085.0,9796.419,1831.0,-2.0,-5.06,0.0,-2500.0,258.586,2079.76,1774.19,500.0,21.78,4375.73,11627.419,415.0
2020-06-15 04:00:00,22774.318,19888.815,20189.788,20696.8,20696.8,20893.414,1307.327,1131.0,21214.0,882.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,190.283,0.0,0.0,6.331,91.2,50.0,37.05,44926.0,2085.0,9951.68,1831.0,-2.0,-5.2,0.0,-2526.0,196.614,2079.76,1774.19,500.0,21.78,4375.73,11782.68,414.0
2020-06-15 05:00:00,25342.178,21619.729,21933.016,22675.8,22675.8,22823.524,1429.993,1135.0,22794.0,882.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,141.219,0.0,0.0,6.505,92.7,52.0,40.27,44926.0,1877.5,10544.974,1851.5,-2.0,-5.2,0.0,-2218.0,147.724,2079.76,1774.19,500.0,21.78,4375.73,12396.474,413.0
2020-06-15 06:00:00,26647.071,22804.684,23156.267,24027.81,24027.81,24181.389,1257.619,1266.0,23063.0,882.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,145.188,0.067,0.0,8.324,94.2,53.6,42.84,44926.0,1776.0,10749.057,1861.0,-2.0,-5.19,0.0,-1388.0,153.579,2079.76,1774.19,500.0,21.78,4375.73,12610.057000000001,413.0
