Date Time Hour Beginning,RSA Contracted Forecast,Dispatchable Generation,RSA Contracted Demand,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,Total RE,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF
2017/09/10 05:00:00 PM,26649.054,25760.393,26907.968,22599.39,1856.0,0.0,0.0,2.0,248.0,1147.575,4259.483,4334.44,441.133,4775.573
2017/09/10 06:00:00 PM,29259.719,27771.38,28784.249,22870.38,1856.0,0.0,0.0,405.0,1601.0,1012.869,4259.483,4369.86,509.065,4878.924
2017/09/10 07:00:00 PM,29448.634,27766.502,28672.791,22659.5,1855.0,0.0,0.0,421.0,1805.0,906.289,4259.483,4414.411,319.531,4733.943
2017/09/10 08:00:00 PM,27455.156,26364.946,27110.315,22178.94,1855.0,0.0,0.0,181.0,1134.0,745.369,4239.983,4433.323,297.561,4730.883
2017/09/10 09:00:00 PM,25096.964,24348.312,24936.096,22215.31,1855.0,0.0,0.0,0.0,66.0,587.784,4169.483,4630.024,219.298,4849.322
2017/09/10 10:00:00 PM,22854.615,22523.474,22914.94,21890.47,1854.0,0.0,0.0,0.0,0.0,391.466,4169.483,4735.044,179.298,4914.342
2017/09/10 11:00:00 PM,21529.641,21356.56,21678.801,20886.56,1854.0,0.0,0.0,0.0,0.0,322.241,4169.483,4718.544,173.508,4892.052
2017/09/11 12:00:00 AM,21099.702,21199.07,21490.246,20730.07,1854.0,0.0,0.0,0.0,0.0,291.176,4169.483,4756.595,163.508,4920.103
2017/09/11 01:00:00 AM,20720.762,20845.91,21105.414,20719.91,1854.0,0.0,0.0,0.0,0.0,259.504,4169.483,4677.027,163.508,4840.535
2017/09/11 02:00:00 AM,20490.122,20988.9,21250.078,20841.9,1855.0,0.0,0.0,0.0,0.0,261.178,4169.483,4498.044,163.508,4661.552
2017/09/11 03:00:00 AM,20817.479,21526.19,21775.071,21368.19,1855.0,0.0,0.0,0.0,0.0,248.881,4112.083,4432.576,163.508,4596.084
2017/09/11 04:00:00 AM,22222.596,23002.09,23224.12,22506.09,1855.0,0.0,0.0,0.0,0.0,222.03,3882.483,4489.549,163.508,4653.057
2017/09/11 05:00:00 AM,25678.435,26288.87,26566.826,23369.87,1854.0,0.0,0.0,0.0,360.0,277.956,3907.233,4575.357,163.508,4738.865
2017/09/11 06:00:00 AM,28192.791,28213.36,28572.004,24170.36,1854.0,0.0,0.0,0.0,1020.0,358.644,4179.483,4639.474,163.508,4802.982
2017/09/11 07:00:00 AM,27240.527,27106.574,27815.261,23368.57,1855.0,0.0,0.0,204.0,517.0,708.687,4121.883,4761.607,163.508,4925.115
2017/09/11 08:00:00 AM,28043.845,27156.663,28271.277,22587.66,1854.0,0.0,0.0,327.0,1258.0,1114.614,3933.816,5250.307,163.508,5413.815
2017/09/11 09:00:00 AM,28301.082,26910.977,28461.343,22396.95,1854.0,0.0,0.0,212.0,1356.0,1550.366,3769.483,5034.474,163.508,5197.982
2017/09/11 10:00:00 AM,28553.531,27010.225,28797.0,22216.19,1854.0,0.0,0.0,212.0,1664.0,1786.775,3769.483,5082.591,163.508,5246.099
2017/09/11 11:00:00 AM,28397.128,27027.004,28969.348,22652.98,1853.0,0.0,0.0,6.0,1454.0,1942.344,3684.9,4959.404,163.508,5122.912
2017/09/11 12:00:00 PM,28091.969,26626.467,28629.465,22486.45,1853.0,0.0,0.0,0.0,1216.0,2002.998,3594.483,4724.893,183.464,4908.357
2017/09/11 01:00:00 PM,27840.152,26546.935,28491.56,22606.93,1853.0,0.0,0.0,0.0,1024.0,1944.625,3540.124,4898.161,219.901,5118.063
2017/09/11 02:00:00 PM,27812.487,26807.071,28627.125,23214.07,1853.0,0.0,0.0,0.0,670.0,1820.054,3478.0,4927.238,253.068,5180.306
2017/09/11 03:00:00 PM,28211.52,27430.821,28991.894,23808.82,1853.0,0.0,0.0,0.0,727.0,1561.073,3478.0,4864.64,333.935,5198.575
2017/09/11 04:00:00 PM,28720.616,28308.871,29447.544,24924.87,1853.0,0.0,0.0,0.0,485.0,1138.673,3478.0,4921.985,581.301,5503.287
2017/09/11 05:00:00 PM,29337.717,29588.45,30210.425,25967.45,1854.0,0.0,0.0,0.0,704.0,601.975,3478.0,4966.62,647.318,5613.938
2017/09/11 06:00:00 PM,31538.588,31623.25,32238.625,26868.25,1854.0,0.0,0.0,357.0,1511.0,565.375,3478.0,5096.511,644.342,5740.852
2017/09/11 07:00:00 PM,31461.18,30822.44,31361.245,26565.44,1854.0,0.0,0.0,421.0,970.0,465.472,3478.0,4920.723,609.083,5529.806
2017/09/11 08:00:00 PM,29116.474,28796.1,29164.338,25975.1,1854.0,0.0,0.0,180.0,0.0,348.238,3478.0,4889.85,578.438,5468.288
2017/09/11 09:00:00 PM,26457.151,26227.35,26569.568,24921.35,1854.0,0.0,0.0,0.0,0.0,342.218,3478.0,4767.794,362.646,5130.44
2017/09/11 10:00:00 PM,23945.118,24338.21,24572.793,24194.21,1854.0,0.0,0.0,0.0,0.0,234.583,4043.417,4555.82,250.108,4805.928
2017/09/11 11:00:00 PM,22554.362,22857.05,23028.904,22805.05,1854.0,0.0,0.0,0.0,0.0,171.854,4053.0,4489.053,249.758,4738.811
2017/09/12 12:00:00 AM,22246.404,22151.91,22371.952,22046.91,1854.0,0.0,0.0,0.0,0.0,220.042,4053.0,4417.803,249.758,4667.561
2017/09/12 01:00:00 AM,22011.056,21832.32,22019.059,21716.32,1854.0,0.0,0.0,0.0,0.0,186.739,4053.0,4407.353,249.758,4657.111
2017/09/12 02:00:00 AM,21840.909,21776.58,21954.268,21646.58,1854.0,0.0,0.0,0.0,0.0,177.688,4053.0,4407.353,249.758,4657.111
2017/09/12 03:00:00 AM,22180.444,22036.0,22276.96,21904.0,1854.0,0.0,0.0,0.0,0.0,240.96,4053.0,4407.676,249.758,4657.434
2017/09/12 04:00:00 AM,23100.022,23337.25,23596.684,23167.25,1855.0,0.0,0.0,0.0,0.0,259.434,4053.0,4324.125,249.758,4573.883
2017/09/12 05:00:00 AM,26536.496,26644.55,26890.697,24644.55,1855.0,0.0,0.0,0.0,99.0,246.147,4053.0,4377.808,303.91,4681.718
2017/09/12 06:00:00 AM,29052.37,28607.12,28866.568,24848.12,1855.0,0.0,0.0,0.0,814.0,259.448,4053.0,4241.392,249.758,4491.15
2017/09/12 07:00:00 AM,28338.74,27715.09,28136.007,23968.09,1855.0,0.0,0.0,156.0,631.0,420.917,4053.0,4031.653,228.058,4259.711
2017/09/12 08:00:00 AM,28464.711,27855.76,28605.561,23797.76,1855.0,0.0,0.0,178.0,890.0,749.801,4053.0,4031.653,250.758,4282.411
2017/09/12 09:00:00 AM,28523.498,27076.61,28102.48,23295.61,1855.0,0.0,0.0,90.0,752.0,1003.37,4053.0,4031.653,338.758,4370.411
2017/09/12 10:00:00 AM,28563.656,27351.71,28704.503,23726.71,1855.0,0.0,0.0,90.0,616.0,1330.293,4053.0,4031.653,338.758,4370.411
2017/09/12 11:00:00 AM,28499.25,27278.79,28780.348,23765.79,1854.0,0.0,0.0,17.0,578.0,1501.558,4053.0,4048.853,352.001,4400.854
2017/09/12 12:00:00 PM,28215.785,27125.5,28734.22,23961.5,1854.0,0.0,0.0,0.0,242.0,1608.72,4053.0,4074.653,399.878,4474.531
2017/09/12 01:00:00 PM,27802.592,26721.87,28358.941,23805.87,1854.0,0.0,0.0,0.0,0.0,1637.071,4053.0,4045.27,448.778,4494.048
2017/09/12 02:00:00 PM,27852.815,27051.62,28517.313,23732.62,1854.0,0.0,0.0,0.0,399.0,1465.693,4053.0,4031.917,643.945,4675.861
2017/09/12 03:00:00 PM,28523.706,27760.74,29054.501,24034.74,1854.0,0.0,0.0,0.0,780.0,1293.761,4053.0,4035.556,733.678,4769.234
2017/09/12 04:00:00 PM,29156.456,28456.94,29454.958,24554.94,1854.0,0.0,0.0,0.0,954.0,998.018,4053.0,4370.641,732.878,5103.519
2017/09/12 05:00:00 PM,29899.698,29589.54,30272.147,25273.54,1855.0,0.0,0.0,90.0,1239.0,682.607,4053.0,4586.971,730.628,5317.599
2017/09/12 06:00:00 PM,31235.256,31687.75,32270.334,26258.75,1854.0,0.0,0.0,182.0,2342.0,527.584,4053.0,4624.071,793.695,5417.767
2017/09/12 07:00:00 PM,31476.837,30926.23,31443.214,26202.23,1855.0,0.0,0.0,182.0,1713.0,429.484,4053.0,4535.431,793.475,5328.906
2017/09/12 08:00:00 PM,29206.796,28607.42,29045.441,24782.42,1854.0,0.0,0.0,0.0,988.0,413.021,4053.0,4348.081,591.605,4939.686
2017/09/12 09:00:00 PM,26526.51,26142.03,26449.277,23825.03,1854.0,0.0,0.0,0.0,31.0,307.247,4053.0,4272.593,524.188,4796.781
2017/09/12 10:00:00 PM,24396.495,24178.89,24441.147,23353.89,1854.0,0.0,0.0,4.0,0.0,262.257,4053.0,4271.594,292.783,4564.377
2017/09/12 11:00:00 PM,22945.692,22861.21,23102.588,22789.21,1854.0,0.0,0.0,4.0,0.0,241.378,4053.0,4196.694,218.083,4414.777
2017/09/13 12:00:00 AM,22290.274,22170.0,22422.669,21950.0,1854.0,0.0,0.0,0.0,0.0,252.669,4053.0,4380.361,198.494,4578.855
2017/09/13 01:00:00 AM,21963.401,21960.08,22209.737,21694.08,1854.0,0.0,0.0,0.0,0.0,249.657,4053.0,4380.361,198.494,4578.855
2017/09/13 02:00:00 AM,21882.424,21777.16,22002.768,21507.16,1854.0,0.0,0.0,0.0,0.0,225.608,4053.0,4380.361,198.494,4578.855
2017/09/13 03:00:00 AM,22238.137,22173.48,22442.148,21875.48,1854.0,0.0,0.0,0.0,0.0,268.668,4053.0,4388.33,198.494,4586.824
2017/09/13 04:00:00 AM,23706.572,23591.358,23986.609,23339.35,1855.0,0.0,0.0,0.0,0.0,395.251,4053.0,4388.43,201.365,4589.794
2017/09/13 05:00:00 AM,27111.41,26699.614,27260.217,25104.6,1855.0,0.0,0.0,0.0,0.0,560.603,4053.0,4426.013,207.107,4633.121
2017/09/13 06:00:00 AM,29237.387,28486.618,29016.163,24615.6,1855.0,0.0,0.0,0.0,850.0,649.545,4201.0,4448.158,192.485,4640.643
2017/09/13 07:00:00 AM,28734.59,27168.907,27977.124,23876.9,1855.0,0.0,0.0,203.0,0.0,961.55,4201.0,4462.741,193.722,4656.463
2017/09/13 08:00:00 AM,29134.253,27277.533,28643.298,23933.52,1855.0,0.0,0.0,233.0,0.0,1365.765,4201.0,4489.991,193.722,4683.713
2017/09/13 09:00:00 AM,29069.507,26781.63,28600.888,23176.62,1855.0,0.0,1.0,331.0,185.0,1819.258,4201.0,4414.741,193.722,4608.463
2017/09/13 10:00:00 AM,29180.813,26770.492,28876.81,22638.48,1855.0,0.0,0.0,331.0,727.0,2106.318,4201.0,4406.515,193.722,4600.237
2017/09/13 11:00:00 AM,29126.186,26498.838,28743.101,22566.83,1854.0,0.0,0.0,103.0,751.0,2244.263,4201.0,4363.809,193.722,4557.531
2017/09/13 12:00:00 PM,28811.188,26324.579,28647.569,22733.57,1854.0,0.0,0.0,0.0,569.0,2322.99,4201.0,4294.834,193.722,4488.556
2017/09/13 01:00:00 PM,28547.995,25745.486,28503.174,22488.48,1853.0,0.0,0.0,0.0,283.0,2325.588,4201.0,4504.249,193.722,4697.971
2017/09/13 02:00:00 PM,28699.952,26020.223,29182.135,22707.22,1851.0,0.0,0.0,0.0,390.0,2267.912,4201.0,4557.249,193.722,4750.971
2017/09/13 03:00:00 PM,29229.482,26769.35,29362.251,23270.35,1851.0,0.0,11.0,0.0,503.0,2131.001,4201.0,4558.803,193.722,4752.525
2017/09/13 04:00:00 PM,29639.913,27609.22,29381.015,23504.22,1851.0,0.0,48.0,0.0,1101.0,1771.795,4129.467,4568.336,193.722,4762.058
2017/09/13 05:00:00 PM,30464.194,28781.04,30166.963,24419.04,1853.0,0.0,0.0,0.0,1388.0,1385.923,4053.0,4620.538,408.389,5028.927
2017/09/13 06:00:00 PM,32151.432,30826.571,31991.771,26122.57,1853.0,0.0,0.0,217.0,1585.0,1093.2,4053.0,4673.236,411.722,5084.958
2017/09/13 07:00:00 PM,31685.174,30190.517,31196.227,25453.51,1852.0,0.0,0.0,421.0,1489.0,905.71,4053.0,4710.385,363.055,5073.44
2017/09/13 08:00:00 PM,29574.317,28285.244,29085.666,24088.23,1853.0,0.0,0.0,337.0,993.0,775.422,4053.0,4705.6,353.722,5059.322
2017/09/13 09:00:00 PM,27272.241,26119.381,26782.133,23050.37,1854.0,0.0,0.0,110.0,241.0,662.752,4472.583,4687.933,234.889,4922.822
2017/09/13 10:00:00 PM,24981.905,24174.503,24681.381,22662.5,1854.0,0.0,0.0,0.0,0.0,506.878,4528.0,4574.354,123.722,4698.076
2017/09/13 11:00:00 PM,23196.487,23184.111,23634.761,22648.11,1854.0,0.0,0.0,0.0,0.0,450.65,4528.0,4597.649,123.722,4721.371
2017/09/14 12:00:00 AM,22590.13,22420.875,22834.824,22313.87,1854.0,0.0,0.0,0.0,0.0,413.949,4528.0,4594.0,123.722,4717.722
2017/09/14 01:00:00 AM,22248.968,22052.782,22399.33,21926.78,1854.0,0.0,0.0,0.0,0.0,346.548,4528.0,4539.833,123.722,4663.555
2017/09/14 02:00:00 AM,22088.412,21919.821,22254.878,21762.82,1854.0,0.0,0.0,0.0,0.0,335.057,4528.0,4530.413,123.722,4654.135
2017/09/14 03:00:00 AM,22442.953,22239.74,22539.517,22057.74,1854.0,0.0,0.0,0.0,0.0,299.777,4528.0,4453.702,123.722,4577.424
2017/09/14 04:00:00 AM,23661.708,23872.26,24178.833,23543.26,1854.0,0.0,0.0,0.0,0.0,306.573,4528.0,4402.012,123.722,4525.734
2017/09/14 05:00:00 AM,26909.848,27097.11,27401.127,24940.11,1854.0,0.0,0.0,0.0,59.0,304.017,4528.0,4453.345,123.722,4577.067
2017/09/14 06:00:00 AM,28816.424,29072.44,29419.363,24971.44,1854.0,0.0,0.0,0.0,1127.0,346.923,4528.0,4476.648,113.905,4590.553
2017/09/14 07:00:00 AM,28203.287,27862.94,28493.203,23906.94,1855.0,0.0,0.0,203.0,690.0,630.263,4528.0,4458.428,104.722,4563.15
2017/09/14 08:00:00 AM,28572.395,27932.56,28923.292,23757.56,1855.0,0.0,0.0,331.0,754.0,990.732,4528.0,4518.093,104.722,4622.815
2017/09/14 09:00:00 AM,28636.534,27599.7,28951.585,23362.7,1855.0,0.0,0.0,331.0,876.0,1351.885,4528.0,4518.093,104.722,4622.815
2017/09/14 10:00:00 AM,28652.996,27523.07,29096.348,23183.07,1855.0,0.0,0.0,91.0,1232.0,1573.278,4528.0,4520.96,104.722,4625.682
2017/09/14 11:00:00 AM,28724.343,27542.48,29166.19,23038.48,1855.0,0.0,0.0,9.0,1468.0,1623.71,4528.0,4496.227,104.722,4600.949
2017/09/14 12:00:00 PM,28272.477,27247.63,28914.466,22753.63,1854.0,0.0,0.0,0.0,1463.0,1666.836,4528.0,4496.227,104.722,4600.949
2017/09/14 01:00:00 PM,28117.931,27050.26,28754.429,22556.26,1854.0,0.0,0.0,0.0,1467.0,1704.169,4528.0,5142.548,104.722,5247.27
2017/09/14 02:00:00 PM,28243.371,27250.47,28914.512,22724.47,1854.0,0.0,0.0,0.0,1496.0,1664.042,4528.0,5223.262,204.222,5427.484
2017/09/14 03:00:00 PM,28656.523,28032.54,29517.315,23484.54,1854.0,0.0,0.0,0.0,1522.0,1484.775,4528.0,5282.777,486.205,5768.982
2017/09/14 04:00:00 PM,29098.4,28764.09,29995.234,24192.09,1854.0,0.0,0.0,0.0,1528.0,1231.144,4528.0,4933.629,680.219,5613.847
2017/09/14 05:00:00 PM,29799.471,29738.56,30593.845,25177.56,1854.0,0.0,0.0,59.0,1412.0,855.285,4528.0,4912.032,826.126,5738.158
2017/09/14 06:00:00 PM,31616.239,31388.66,32044.865,26118.66,1853.0,0.0,0.0,405.0,1962.0,656.205,4528.0,4805.009,852.907,5657.916
2017/09/14 07:00:00 PM,31184.768,30815.13,31431.881,25227.13,1852.0,0.0,0.0,421.0,2300.0,616.751,4528.0,4524.826,814.465,5339.291
2017/09/14 08:00:00 PM,29462.529,28887.74,29462.207,23548.74,1853.0,0.0,0.0,199.0,2235.0,574.467,4528.0,4293.862,742.176,5036.039
2017/09/14 09:00:00 PM,27154.686,26332.7,26942.017,22452.7,1853.0,0.0,0.0,0.0,946.0,609.317,4528.0,4289.109,343.522,4632.631
2017/09/14 10:00:00 PM,24747.66,24178.77,24709.01,21877.77,1853.0,0.0,0.0,0.0,0.0,530.24,4907.25,4222.983,124.722,4347.705
2017/09/14 11:00:00 PM,23383.019,23151.29,23658.249,22226.29,1854.0,0.0,0.0,0.0,0.0,506.959,5143.0,4596.662,124.722,4721.384
2017/09/15 12:00:00 AM,22674.947,22600.57,23048.377,22073.57,1854.0,0.0,0.0,0.0,0.0,447.807,5455.0,4663.362,124.722,4788.084
2017/09/15 01:00:00 AM,22274.367,22340.61,22727.269,22021.61,1854.0,0.0,0.0,0.0,0.0,386.659,5728.0,4664.005,124.722,4788.727
2017/09/15 02:00:00 AM,22236.875,22227.08,22588.729,22054.08,1854.0,0.0,0.0,0.0,0.0,361.649,5728.0,4596.598,124.722,4721.32
2017/09/15 03:00:00 AM,22620.962,22621.41,22960.995,22435.41,1855.0,0.0,0.0,0.0,0.0,339.585,5728.0,4596.598,124.722,4721.32
2017/09/15 04:00:00 AM,24082.505,23911.25,24324.114,23326.25,1854.0,0.0,0.0,0.0,0.0,412.864,5728.0,4606.425,124.722,4731.147
2017/09/15 05:00:00 AM,27230.19,27202.29,27575.798,24080.29,1854.0,0.0,0.0,0.0,550.0,373.508,5728.0,4753.15,124.722,4877.872
2017/09/15 06:00:00 AM,29462.889,29261.67,29633.104,24539.67,1854.0,0.0,0.0,0.0,1671.0,371.434,5728.0,4811.034,135.191,4946.225
2017/09/15 07:00:00 AM,28971.2,28186.42,28810.541,23988.42,1855.0,0.0,0.0,196.0,910.0,624.121,5728.0,4791.627,147.986,4939.613
2017/09/15 08:00:00 AM,29141.906,28575.27,29501.599,23603.27,1855.0,0.0,0.0,329.0,1496.0,906.329,5728.0,4698.424,147.986,4846.41
2017/09/15 09:00:00 AM,29101.192,28427.93,29630.486,23531.93,1856.0,0.0,0.0,212.0,1647.0,1162.556,5728.0,4647.006,147.986,4794.992
2017/09/15 10:00:00 AM,29047.479,28463.73,29868.385,23647.73,1856.0,0.0,0.0,212.0,1621.0,1364.655,5769.436,4541.55,147.986,4689.536
2017/09/15 11:00:00 AM,29077.124,28189.974,29758.937,23645.97,1856.0,0.0,0.0,11.0,1548.0,1528.963,5279.337,4752.854,147.986,4900.84
2017/09/15 12:00:00 PM,28823.074,27914.52,29466.561,23547.52,1855.0,0.0,0.0,0.0,1368.0,1512.041,5127.609,5021.821,147.986,5169.807
2017/09/15 01:00:00 PM,28290.614,27679.64,29225.339,23532.64,1856.0,0.0,0.0,0.0,1156.0,1505.699,5127.609,5088.854,147.986,5236.84
2017/09/15 02:00:00 PM,28195.026,27528.13,29002.96,23986.13,1856.0,0.0,0.0,0.0,565.0,1434.83,5127.609,5104.638,148.738,5253.376
2017/09/15 03:00:00 PM,28155.148,27443.033,28932.392,24060.03,1856.0,0.0,0.0,0.0,410.0,1469.359,5222.609,5007.685,136.357,5144.042
2017/09/15 04:00:00 PM,28411.573,27648.475,28997.394,24335.47,1856.0,0.0,0.0,0.0,366.0,1348.919,5222.609,5003.667,160.121,5163.788
2017/09/15 05:00:00 PM,29055.282,28406.521,29462.448,24700.52,1855.0,0.0,0.0,3.0,658.0,1055.927,5222.609,4999.03,254.383,5253.413
2017/09/15 06:00:00 PM,30790.062,29805.5,30791.89,25324.5,1855.0,0.0,0.0,359.0,1139.0,956.39,5222.609,4742.16,304.755,5046.915
2017/09/15 07:00:00 PM,30550.663,29207.86,30100.591,25068.86,1855.0,0.0,0.0,390.0,931.0,832.731,5127.609,4758.394,302.22,5060.614
2017/09/15 08:00:00 PM,28756.977,27809.66,28611.264,24170.66,1855.0,0.0,0.0,263.0,534.0,801.604,5127.609,4704.156,239.995,4944.151
2017/09/15 09:00:00 PM,27291.572,26010.84,26686.23,23358.84,1855.0,0.0,0.0,30.0,0.0,675.39,5167.142,4557.548,227.145,4784.693
2017/09/15 10:00:00 PM,25461.666,24530.34,25033.556,22727.34,1855.0,0.0,0.0,0.0,0.0,503.216,6157.942,4489.242,216.389,4705.631
2017/09/15 11:00:00 PM,24072.551,23284.82,23819.394,22424.82,1855.0,0.0,0.0,0.0,0.0,534.574,6360.609,4403.941,216.207,4620.148
2017/09/16 12:00:00 AM,23392.811,22441.361,23022.227,22189.36,1855.0,0.0,0.0,0.0,0.0,580.866,6360.609,4372.23,189.525,4561.755
2017/09/16 01:00:00 AM,22922.395,21903.591,22456.554,21812.59,1856.0,0.0,0.0,0.0,0.0,552.963,6360.609,4368.683,135.209,4503.892
2017/09/16 02:00:00 AM,22656.638,21878.06,22338.558,21758.06,1855.0,0.0,0.0,0.0,0.0,460.498,6360.609,4366.63,178.34,4544.97
2017/09/16 03:00:00 AM,22706.417,21814.65,22355.694,21701.65,1855.0,0.0,0.0,0.0,0.0,541.044,6360.609,4380.93,228.66,4609.59
2017/09/16 04:00:00 AM,23088.691,22035.61,22859.487,21921.61,1855.0,0.0,0.0,0.0,0.0,823.877,6360.609,4519.023,153.279,4672.301
2017/09/16 05:00:00 AM,24064.841,22718.93,23738.454,22463.93,1855.0,0.0,0.0,0.0,0.0,1019.524,6360.609,4642.411,270.73,4913.141
2017/09/16 06:00:00 AM,25588.972,24156.4,25274.128,23019.4,1855.0,0.0,0.0,3.0,0.0,1117.728,6360.609,4612.945,270.73,4883.675
2017/09/16 07:00:00 AM,27619.655,25774.47,26985.865,23216.47,1855.0,0.0,0.0,212.0,0.0,1211.395,6360.609,4510.996,275.686,4786.681
2017/09/16 08:00:00 AM,29162.211,26916.96,28416.875,23110.96,1855.0,0.0,0.0,331.0,497.0,1499.915,6360.609,4340.126,278.971,4619.097
2017/09/16 09:00:00 AM,29266.412,27060.13,28936.125,23035.13,1855.0,0.0,0.0,212.0,844.0,1875.995,6360.609,4307.329,240.87,4548.199
2017/09/16 10:00:00 AM,28598.401,26459.1,28551.194,22431.1,1856.0,0.0,0.0,212.0,857.0,2092.094,6360.609,4142.562,143.124,4285.686
2017/09/16 11:00:00 AM,28000.07,26149.83,28249.747,22602.83,1856.0,0.0,0.0,3.0,584.0,2099.917,6360.609,4160.694,143.124,4303.818
2017/09/16 12:00:00 PM,27535.91,25796.13,27982.502,22473.13,1857.0,0.0,0.0,0.0,467.0,2186.372,6360.609,4160.694,143.124,4303.818
2017/09/16 01:00:00 PM,26947.487,25083.24,27302.93,22071.24,1858.0,0.0,0.0,0.0,190.0,2219.69,6360.609,4156.694,166.707,4323.401
2017/09/16 02:00:00 PM,26313.72,24640.45,26805.342,21771.45,1858.0,0.0,0.0,0.0,0.0,2164.892,6360.609,4096.227,411.957,4508.185
2017/09/16 03:00:00 PM,26106.55,24681.04,26666.51,21495.04,1858.0,0.0,0.0,0.0,244.0,1985.47,6360.609,4077.304,675.124,4752.428
2017/09/16 04:00:00 PM,26483.339,25060.77,26853.171,21705.77,1858.0,0.0,0.0,0.0,394.0,1792.401,6360.609,4143.814,706.041,4849.855
2017/09/16 05:00:00 PM,27536.513,25874.05,27242.422,22457.05,1858.0,0.0,0.0,2.0,454.0,1368.372,6360.609,4222.487,653.074,4875.561
2017/09/16 06:00:00 PM,29921.704,27849.29,28849.137,23725.29,1858.0,0.0,0.0,394.0,918.0,999.847,6360.609,4235.837,574.874,4810.711
2017/09/16 07:00:00 PM,29747.07,27242.8,28203.367,23549.8,1857.0,0.0,0.0,420.0,337.0,960.567,6360.609,4221.855,529.444,4751.299
2017/09/16 08:00:00 PM,28028.517,25486.31,26422.634,22583.31,1858.0,0.0,0.0,251.0,0.0,936.324,6360.609,4172.403,372.777,4545.18
2017/09/16 09:00:00 PM,26070.734,23659.12,24617.57,22064.12,1858.0,0.0,0.0,16.0,0.0,958.45,5933.109,4597.384,321.06,4918.444
2017/09/16 10:00:00 PM,24422.16,22493.53,23288.113,21676.53,1858.0,0.0,0.0,0.0,0.0,794.583,5885.609,4575.067,290.027,4865.094
2017/09/16 11:00:00 PM,22922.484,21443.73,22114.976,20586.73,1858.0,0.0,0.0,0.0,0.0,671.246,5885.609,4524.488,243.083,4767.572
2017/09/17 12:00:00 AM,22085.991,20578.11,21228.379,19773.11,1857.0,0.0,0.0,0.0,0.0,650.269,5885.609,4452.372,143.124,4595.496
2017/09/17 01:00:00 AM,21611.798,20093.46,20725.969,19605.46,1859.0,0.0,0.0,0.0,0.0,632.509,5885.609,4529.955,143.124,4673.079
2017/09/17 02:00:00 AM,21421.116,19972.38,20563.118,19755.38,1859.0,0.0,0.0,0.0,0.0,590.738,5885.609,4624.955,143.124,4768.079
2017/09/17 03:00:00 AM,21456.569,20057.33,20640.201,19875.33,1859.0,0.0,0.0,0.0,0.0,582.871,5885.609,4624.955,143.124,4768.079
2017/09/17 04:00:00 AM,21749.327,20599.23,21142.172,20948.23,1859.0,0.0,0.0,0.0,0.0,542.942,5885.609,4723.491,143.124,4866.615
2017/09/17 05:00:00 AM,22338.809,21159.89,21702.638,21775.89,1859.0,0.0,0.0,0.0,0.0,542.748,5885.609,4972.211,143.124,5115.335
2017/09/17 06:00:00 AM,23702.804,22548.67,23121.261,22103.67,1859.0,0.0,0.0,0.0,0.0,572.591,5885.609,5094.895,143.124,5238.019
2017/09/17 07:00:00 AM,26062.012,24447.32,25465.078,22095.32,1860.0,0.0,0.0,209.0,308.0,1017.758,5885.609,5065.854,143.124,5208.978
2017/09/17 08:00:00 AM,27661.939,25734.111,27310.935,21895.11,1860.0,0.0,0.0,317.0,1487.0,1562.657,5948.759,4933.701,143.124,5076.825
2017/09/17 09:00:00 AM,27795.405,25635.235,27720.409,21774.19,1860.0,0.0,0.0,212.0,1629.0,2000.174,6306.609,4505.873,143.124,4648.997
2017/09/17 10:00:00 AM,27536.312,25350.475,27714.756,21494.45,1860.0,0.0,0.0,211.0,1651.0,2279.281,5976.826,4877.956,143.124,5021.08
2017/09/17 11:00:00 AM,27226.398,25226.985,27701.539,21536.98,1860.0,0.0,0.0,4.0,1700.0,2389.554,5885.609,4980.873,143.124,5123.997
2017/09/17 12:00:00 PM,26795.363,25091.7,27579.781,21415.7,1860.0,0.0,0.0,0.0,1690.0,2403.081,5885.609,4927.767,173.307,5101.074
2017/09/17 01:00:00 PM,26151.232,24604.47,27060.712,21334.47,1860.0,0.0,0.0,0.0,1298.0,2371.242,5885.609,4888.167,208.624,5096.791
2017/09/17 02:00:00 PM,25720.49,24174.28,26652.349,21514.28,1860.0,0.0,0.0,0.0,694.0,2393.069,5454.359,5250.699,267.37,5518.069
2017/09/17 03:00:00 PM,25416.822,24311.54,26699.894,21521.54,1860.0,0.0,0.0,0.0,825.0,2303.354,5112.942,5321.761,299.465,5621.226
2017/09/17 04:00:00 PM,25679.923,24861.14,26978.053,21841.14,1859.0,0.0,0.0,0.0,1051.0,2031.913,4717.609,5321.761,344.266,5666.027
2017/09/17 05:00:00 PM,26728.934,26162.3,27838.855,23053.3,1859.0,0.0,0.0,0.0,1127.0,1591.555,4717.609,5326.315,362.128,5688.444
2017/09/17 06:00:00 PM,29244.428,28099.64,29521.156,24494.64,1859.0,0.0,0.0,342.0,1288.0,1336.516,4717.609,5441.733,330.241,5771.974
2017/09/17 07:00:00 PM,29306.346,27943.9,29329.802,24561.9,1859.0,0.0,0.0,420.0,588.0,1300.902,4717.609,5476.649,186.553,5663.202
